Year,Month,Day,Period,1,2,3
2020,9,17,14,24201.0205,17890.695730855452,13071.069911895353
2020,9,17,15,26909.3833,19346.929152893565,14555.077993746507
2020,9,17,16,28809.965900000007,20457.10611910884,15700.718948325151
2020,9,17,17,29321.3321,20924.64817768084,16660.84292955975
2020,9,17,18,28740.113300000005,21155.773557856846,17418.98479979631
2020,9,17,19,27146.998700000004,20988.251661841132,18371.36739040408
2020,9,17,20,25360.2705,20457.57911074244,18907.35281683521
2020,9,17,21,22678.594100000002,19451.27569373152,18299.64349973752
2020,9,17,22,20102.8927,17625.631004201652,16196.307603485096
2020,9,17,23,18362.365200000004,16024.879148406684,14409.575054070747
2020,9,17,24,16248.433799999999,14442.518129175984,12928.89530868234
2020,9,18,1,14829.661799999996,13306.324677457163,11757.689521077069
2020,9,18,2,13639.1865,11739.71332703173,9852.669097792128
2020,9,18,3,12496.111999999997,10505.827432007029,7757.764088939611
2020,9,18,4,11876.5863,9874.902296646294,6713.286479511386
2020,9,18,5,11446.895899999996,9591.026517434984,6214.326078093735
2020,9,18,6,11321.983400000006,9529.477871553268,5919.761643846333
2020,9,18,7,11434.426600000006,9623.157634467678,5725.49718798506
2020,9,18,8,11888.577700000002,10001.05648353944,5893.468211929065
2020,9,18,9,12184.1256,10401.274697966124,6567.295608886762
2020,9,18,10,13391.7952,11661.456676417156,7718.819600449855
2020,9,18,11,14816.794600000001,12744.371122081393,8946.287446037826
2020,9,18,12,17451.7239,14275.519791425904,10324.557509737147
2020,9,18,13,20820.3629,15870.113179427924,12076.398293370707
2020,9,18,14,23947.777500000007,17609.470421144997,13337.529738953766
2020,9,18,15,25988.192000000003,19267.71042523431,14794.073540142606
2020,9,18,16,27152.055099999998,20434.14004562233,15924.460864302828
2020,9,18,17,27333.3695,20973.17184545853,17038.411166096335
2020,9,18,18,26907.228299999988,21228.24696210484,17837.628930006023
2020,9,18,19,25906.826399999998,21068.41090895008,18173.612965986777
2020,9,18,20,24291.285200000002,20370.31601473689,18577.96102769505
2020,9,18,21,22284.567600000002,19254.96808131894,18177.672554174595
2020,9,18,22,19796.964900000003,17614.48461571465,16665.169633048816
2020,9,18,23,17844.950399999994,16273.368625166331,14928.613612696872
2020,9,18,24,15962.631700000002,14833.4379278051,13305.63617885
2020,9,19,1,14421.093699999998,13690.429007087536,12260.49345617525
2020,9,19,2,13132.2884,12056.523182159632,10300.4609456336
2020,9,19,3,12107.7985,10754.532983130448,8215.245792049971
2020,9,19,4,11512.985499999995,9951.009901516281,7041.353562713176
2020,9,19,5,11150.272999999997,9626.261663074121,6514.422776130097
2020,9,19,6,11079.744100000002,9534.476226124656,6177.459590972994
2020,9,19,7,11237.8147,9634.975131274483,6084.754873159826
2020,9,19,8,11721.281600000002,10009.817372694204,6199.221838252484
2020,9,19,9,12126.0634,10379.504511918596,6705.746270411068
2020,9,19,10,13341.543200000004,11647.539760687963,7854.64609599725
2020,9,19,11,14609.666800000006,12820.640396253013,9048.028675802601
2020,9,19,12,17108.9394,14378.312753278513,10899.388635475398
2020,9,19,13,20067.588800000005,16223.4651222299,12735.570712427196
2020,9,19,14,23188.579700000002,18434.483393970462,14390.19289677791
2020,9,19,15,25221.491,20120.70589192602,16028.227831715567
2020,9,19,16,26236.9746,21594.686592979542,17150.24448858351
2020,9,19,17,26500.303199999995,22283.587629715243,18183.894772377
2020,9,19,18,26030.0004,22753.09028512746,19397.16006208795
2020,9,19,19,25096.0922,22568.30966993193,20561.96062978308
2020,9,19,20,23752.9265,22191.31879976067,20895.850127388945
2020,9,19,21,21798.7383,21165.448156303002,20265.03954686653
2020,9,19,22,19209.7985,19049.969430993013,18216.10907911828
2020,9,19,23,17560.950299999997,17286.396681858354,15666.078637246648
2020,9,19,24,15824.252100000002,15570.93118509976,13883.828518791386
2020,9,20,1,14294.352300000002,13946.579741541134,12612.743147437383
2020,9,20,2,13008.7892,12207.64209545931,10396.347736364702
2020,9,20,3,12047.9716,10943.54003355558,8344.239618423748
2020,9,20,4,11529.846300000001,10131.163228974416,7288.1330980562
2020,9,20,5,10936.003999999997,9506.652549398035,6704.900943904646
2020,9,20,6,10880.1735,9371.11806678701,6319.457991424843
2020,9,20,7,11083.804599999996,9401.56641519265,6037.07965243787
2020,9,20,8,11589.128999999997,9682.382475865734,6117.389882521955
2020,9,20,9,11828.6538,10034.79369126374,6759.688345730268
2020,9,20,10,12929.905100000002,11127.262155711986,7967.326709618954
2020,9,20,11,14236.197499999998,12089.15406785814,9131.747741600604
2020,9,20,12,16809.8529,13578.089360184267,10614.046263059989
2020,9,20,13,19557.3966,15580.275246489584,12347.090512113045
2020,9,20,14,21895.195500000005,17727.900567034354,14181.057724840972
2020,9,20,15,24153.8365,19547.49741090406,15923.817903398825
2020,9,20,16,25729.715900000003,20957.10869735039,17455.945862710294
2020,9,20,17,26159.9016,21990.09890830249,19207.35586401347
2020,9,20,18,25839.339300000007,22693.675501524223,20896.26990041014
2020,9,20,19,24971.318700000003,22952.26762563713,21731.988487428775
2020,9,20,20,23326.960400000007,22424.46099770132,21622.98596147973
2020,9,20,21,21157.4025,21282.16377257802,20179.4969310049
2020,9,20,22,18581.357500000002,19142.22081006701,18646.10484547212
2020,9,20,23,17254.849699999995,17069.22052103608,16301.62827344974
2020,9,20,24,15679.224300000005,15273.676294918292,14271.751614739162
2020,9,21,1,14416.5642,13924.273763604404,13083.024769092217
2020,9,21,2,13186.533599999999,12230.207731083334,10968.913931972464
2020,9,21,3,11997.012300000002,10824.574361539704,9104.33859302422
2020,9,21,4,11502.8813,9993.7483682622,7967.372098533252
2020,9,21,5,11380.5502,9816.9290473222,7141.863874375157
2020,9,21,6,11273.3192,9707.187495059326,6728.648407226963
2020,9,21,7,11442.457300000002,9725.34129613088,6551.728216070136
2020,9,21,8,11978.148200000001,10037.713493054576,6719.291685143429
2020,9,21,9,12226.6196,10403.343684557756,7454.197622758573
2020,9,21,10,13440.2921,11615.9557114867,8605.512691174687
2020,9,21,11,15037.449,12772.597897445776,9481.383312161244
2020,9,21,12,17711.2642,14468.347548446684,11106.071165635385
2020,9,21,13,21103.5557,16594.125612115316,13174.266735396799
2020,9,21,14,24128.8811,18953.525690441627,14949.144123316539
2020,9,21,15,25805.8042,20813.19029995391,16352.272495081346
2020,9,21,16,26806.2546,22240.876645998465,17686.58626139801
2020,9,21,17,27161.475000000006,23085.02888416077,18922.590499761016
2020,9,21,18,26653.0577,23396.499479132122,19843.683992722123
2020,9,21,19,25772.4732,23369.783033591084,20265.761415763693
2020,9,21,20,24267.6595,22610.462268683586,19355.0711740434
2020,9,21,21,22032.116200000004,21453.63602287943,18414.28451282089
2020,9,21,22,19594.070900000002,19367.51685136161,16802.40590523426
2020,9,21,23,18025.699,17392.03805911156,15324.316514264094
2020,9,21,24,16310.161800000005,15533.286440070358,14133.79207398104
2020,9,22,1,14771.561600000005,14157.237094015658,12376.666577156724
2020,9,22,2,13201.914200000007,12259.26274139755,10537.162608348515
2020,9,22,3,12190.1276,10996.560274282105,8655.77281658784
2020,9,22,4,11683.0856,10248.80154838988,7678.82277396608
2020,9,22,5,9637.5684,8587.155812120225,7093.998569949217
2020,9,22,6,9605.092900000001,8444.436063912068,6788.789900482074
2020,9,22,7,9770.009799999998,8416.585345015996,6532.046966341554
2020,9,22,8,10224.097000000002,8602.773044706535,6403.26081563201
2020,9,22,9,10058.3627,8750.980622575733,6572.354564648866
2020,9,22,10,11917.156200000001,9393.22332821012,6989.1576906022965
2020,9,22,11,12252.3124,9926.14870048926,8021.235605114911
2020,9,22,12,13822.4137,11090.70207903626,10160.267300195068
2020,9,22,13,15608.020200000006,12312.912483425573,12415.697357620164
2020,9,22,14,17419.404399999996,13846.230639316713,14034.80704899462
2020,9,22,15,18587.1702,15434.090342670344,14973.222989186406
2020,9,22,16,19463.8913,17063.78401546813,15360.980640281481
2020,9,22,17,19901.0095,18444.2153605234,16777.54605847655
2020,9,22,18,20352.453200000004,19468.76031361085,17863.25523923276
2020,9,22,19,20349.3933,20111.78881308697,18420.67278330664
2020,9,22,20,19585.9099,20082.48106595756,17043.183445416267
2020,9,22,21,18396.5858,19096.071127858766,14909.076495746407
2020,9,22,22,16739.4707,17170.18728567588,12864.478656296566
2020,9,22,23,15997.1704,15629.923740519946,11611.29901261616
2020,9,22,24,14665.736399999998,14103.41708911382,10923.007680844905
2020,9,23,1,13419.731899999999,12841.225462041186,10277.708552691984
2020,9,23,2,12397.571600000001,11207.38795551206,8561.696646018083
2020,9,23,3,11348.729,9745.144198182725,7023.771569728625
2020,9,23,4,10633.018,8973.794364063999,5986.945246275999
2020,9,23,5,9547.3225,8082.015128872825,5526.505066199399
2020,9,23,6,9378.0277,7870.5449413373135,5299.526719064132
2020,9,23,7,9375.4928,7881.410655384287,5100.992587782006
2020,9,23,8,9601.5241,8069.900948664913,5118.484009450996
2020,9,23,9,9921.4603,8450.166842279932,5385.598410236416
2020,9,23,10,10482.406200000001,9079.051523969667,5876.520892279372
2020,9,23,11,9557.830100000001,8863.233851690287,6612.498098916965
2020,9,23,12,10594.7189,9995.2189356549,8063.138217383654
2020,9,23,13,12670.104700000002,11512.827178728649,9084.505386768264
2020,9,23,14,13918.205000000002,12691.4507113855,9647.001100712498
2020,9,23,15,15232.054600000001,13995.194762064299,10291.258338946243
2020,9,23,16,16301.0619,15108.189139231126,11795.147290296281
2020,9,23,17,17352.206400000003,15795.266573487499,12710.196754551778
2020,9,23,18,17792.513300000002,16337.977639804478,14311.192887301226
2020,9,23,19,17650.5061,16562.740742175865,15425.811114127078
2020,9,23,20,17195.245399999996,16470.957570506587,15722.363046028964
2020,9,23,21,16021.935600000004,15937.360665573253,15511.998253082185
2020,9,23,22,14414.824000000002,14515.99378856497,14384.999848376914
2020,9,23,23,13794.375699999999,13625.97951849948,13147.144153418492
2020,9,23,24,12506.3381,12593.551677305304,12132.883995659162
2020,9,24,1,11395.855300000001,11601.160348403379,11038.531683012565
2020,9,24,2,10458.757300000001,10113.88540252202,9426.7378947947
2020,9,24,3,9681.149000000001,8901.127066461795,7693.482074868634
2020,9,24,4,9049.6502,8149.726557657741,6747.5132499256815
2020,9,24,5,11093.6852,9501.14591287666,6092.39749748114
2020,9,24,6,11092.397000000003,9513.74494203612,5765.109913168529
2020,9,24,7,11318.1382,9621.152308471004,5642.412187882427
2020,9,24,8,11797.304699999997,9992.241674274292,5778.68853031991
2020,9,24,9,12127.663999999999,10372.021367306552,6492.666331024327
2020,9,24,10,13314.354799999996,11616.485462607865,7813.102155299309
2020,9,24,11,14567.5531,12736.742593955021,8800.823512147295
2020,9,24,12,16933.945499999998,14286.56140319223,10510.57067929332
2020,9,24,13,19702.8071,16225.356429816122,11797.571817745184
2020,9,24,14,22574.793100000006,18378.36480448437,13290.16647669703
2020,9,24,15,24999.8465,20215.646864196144,14233.182170600532
2020,9,24,16,26427.620899999998,21573.12529238532,15397.899514299696
2020,9,24,17,26712.6821,22394.39255041601,16230.72233222244
2020,9,24,18,26423.6296,22700.836451339663,17146.78685469371
2020,9,24,19,25381.5865,22557.90515111285,17761.827152605776
2020,9,24,20,23757.829500000003,21680.966470108466,17709.21663285692
2020,9,24,21,21775.159300000007,20368.154816472284,17115.001020758275
2020,9,24,22,19169.8669,18198.531737569578,15641.667101058481
2020,9,24,23,17681.44,16298.791034621554,14235.43966772595
2020,9,24,24,15890.2329,14647.427252360978,12849.269998523645
2020,9,25,1,14480.311600000005,13438.668799728284,11915.002129355242
2020,9,25,2,13202.4452,11790.840121155934,10106.91414567004
2020,9,25,3,12133.4519,10592.828795418176,8097.104504567673
2020,9,25,4,11543.727399999998,9892.796895011426,7082.95433300528
2020,9,25,5,11157.073899999996,9592.911077250345,6586.956249950164
2020,9,25,6,11113.5707,9475.443277422086,6226.362077655303
2020,9,25,7,11290.3712,9559.7629068897,6003.902545669909
2020,9,25,8,11780.912000000004,9932.084146515548,6199.15911530896
2020,9,25,9,12143.8911,10320.636469413324,6939.018170134476
2020,9,25,10,13344.325599999996,11560.347705532862,8176.987924576596
2020,9,25,11,14763.883399999999,12719.3456401565,9248.806106273269
2020,9,25,12,17642.2471,14403.71568891174,10791.642872829068
2020,9,25,13,20687.5992,16204.241109616816,12631.16856828351
2020,9,25,14,23427.6626,18124.95148275329,14230.58196175921
2020,9,25,15,25459.2416,19692.61654402462,15697.7690042084
2020,9,25,16,26672.505800000003,21053.83883292137,16809.234773666183
2020,9,25,17,26993.8685,21740.66198344229,17636.6600385018
2020,9,25,18,26721.091200000003,22168.96689098665,18167.962817952724
2020,9,25,19,25845.3577,21924.30670336857,18775.00494451069
2020,9,25,20,24309.232600000003,21404.85843341277,19214.15393696024
2020,9,25,21,22029.2151,20182.92629966632,18538.2843236403
2020,9,25,22,19495.460900000002,18256.59467716037,16475.823601381526
2020,9,25,23,17780.204000000005,16504.91575914632,14792.15531801534
2020,9,25,24,16010.641299999997,14808.758464588069,13531.885923519652
2020,9,26,1,14465.8923,13610.98029581774,12361.395993917642
2020,9,26,2,13004.436800000001,11971.419873417964,10346.06744046056
2020,9,26,3,12000.153400000001,10706.127807246257,8437.853427303648
2020,9,26,4,11448.4243,9982.27515282352,7298.582998298654
2020,9,26,5,11075.0756,9565.991108740329,6684.987889502008
2020,9,26,6,11051.3606,9496.115565638602,6278.019604161328
2020,9,26,7,11254.979200000005,9583.311926557908,6117.71238491296
2020,9,26,8,11710.3301,9997.730183720843,6183.916213716737
2020,9,26,9,12098.664100000002,10404.662497410813,6901.818270662011
2020,9,26,10,13302.4006,11649.807203362978,8127.978216979446
2020,9,26,11,14560.455499999996,12817.912074344807,9012.24419238274
2020,9,26,12,17085.794299999998,14341.974560259185,10583.627861708665
2020,9,26,13,20082.6362,16130.58984544876,12306.563297414694
2020,9,26,14,23152.297700000006,17944.70984856919,14094.830598194747
2020,9,26,15,25791.2558,19519.798370332686,15666.247390786986
2020,9,26,16,27663.742800000004,20963.935005864496,17054.28019058526
2020,9,26,17,28292.885700000003,21880.74647116901,18161.703273774307
2020,9,26,18,27976.439300000005,22394.418017348176,19151.36850895441
2020,9,26,19,26982.462900000002,22483.34961911861,19766.47100222673
2020,9,26,20,24966.889600000002,22004.037951500453,19928.18695231868
2020,9,26,21,22634.85,20720.443465417804,19112.777847152163
2020,9,26,22,19716.055600000003,18403.72850682113,17297.817105119288
2020,9,26,23,17816.5724,16621.25956431412,15557.569067585766
2020,9,26,24,16038.114200000004,15022.499245186626,14105.467014934613
2020,9,27,1,14534.180300000002,13720.785667592043,12757.64113480718
2020,9,27,2,13154.6756,12189.603824456288,10830.122159348912
2020,9,27,3,12159.5329,10885.054772746442,8772.836753738533
2020,9,27,4,11595.439900000001,10187.378364030881,7688.720453080413
2020,9,27,5,10969.985200000005,9567.515728805472,6907.064567381452
2020,9,27,6,10936.451200000001,9443.03767876118,6528.960641125227
2020,9,27,7,11087.2212,9504.653955191923,6309.211908917431
2020,9,27,8,11502.9983,9816.890992713605,6413.063337964213
2020,9,27,9,11773.2681,10138.547729937622,7113.679900446998
2020,9,27,10,12801.3363,11270.647491381873,8345.541752467576
2020,9,27,11,13848.0573,12224.064845469125,9373.548114566092
2020,9,27,12,16210.2908,13583.23478723731,10882.71861548537
2020,9,27,13,19134.514000000003,15161.697789242426,12641.992504893067
2020,9,27,14,22236.5786,16645.315257655755,14346.75854370906
2020,9,27,15,24991.236300000004,18060.27819244724,16132.481708848873
2020,9,27,16,26146.144800000002,19027.450772225744,17559.84646523416
2020,9,27,17,26768.001300000004,19677.11038836405,18582.173663084563
2020,9,27,18,26463.2741,19961.551815422295,19685.8724457226
2020,9,27,19,25468.920599999998,20067.232606868027,20575.56996230101
2020,9,27,20,23961.415,19602.774925838163,20695.332847006295
2020,9,27,21,21848.75,18601.932534689106,20024.254491366904
2020,9,27,22,19032.0099,16911.75659002664,17857.194860068583
2020,9,27,23,17358.094999999998,15633.670764377894,16029.442052454753
2020,9,27,24,15579.3743,14331.453717482058,14155.995839511974
2020,9,28,1,14259.367999999991,13277.022370316568,12730.647411131147
2020,9,28,2,12966.8185,11721.452543947418,10748.756554281097
2020,9,28,3,11961.568699999998,10428.935081023792,8666.55418091884
2020,9,28,4,11416.1999,9727.253018809968,7509.015644198971
2020,9,28,5,11282.5325,9623.494730928802,6849.650320989713
2020,9,28,6,11197.935300000001,9534.87970536248,6467.161544325841
2020,9,28,7,11335.0608,9614.627880224389,6192.890041710291
2020,9,28,8,11833.494900000003,9950.45926618253,6239.078588719985
2020,9,28,9,12168.723099999996,10394.206474924758,6865.210105207163
2020,9,28,10,13371.5378,11636.374035420284,8190.479912439154
2020,9,28,11,14637.6713,12723.177474582433,9513.8034488626
2020,9,28,12,16975.3348,14312.458171852297,10770.609311953505
2020,9,28,13,19561.380200000007,15852.531706443404,12435.16866650816
2020,9,28,14,22268.795800000004,17199.43542764756,14266.463145470329
2020,9,28,15,25013.023100000002,18167.12053638893,15958.206185190298
2020,9,28,16,26333.4788,18997.343239704616,17680.15059922251
2020,9,28,17,26764.6909,19459.103135513968,18714.357048090144
2020,9,28,18,26218.4035,19374.589773188167,19891.513877362973
2020,9,28,19,25324.528100000007,19051.954197987016,20741.80074015369
2020,9,28,20,23475.57830000001,18439.116790486863,20944.26030612228
2020,9,28,21,21294.02360000001,17384.30354273384,19942.475072887977
2020,9,28,22,18828.7847,15646.343668447744,18033.102448753125
2020,9,28,23,17463.235299999997,14591.97235295608,15656.77986908732
2020,9,28,24,15718.0273,13460.695897422773,13891.680506509907
2020,9,29,1,14362.3422,12594.347776527444,13061.901696248706
2020,9,29,2,13082.7468,11253.197561767092,10872.345020494573
2020,9,29,3,12038.372800000001,10163.551731538284,8797.21130464391
2020,9,29,4,11503.195,9706.319831561212,7616.50489689727
2020,9,29,5,9475.628900000002,8269.084665013137,7078.659491557082
2020,9,29,6,9339.7146,8242.221494238,6741.398134828106
2020,9,29,7,9386.437,8349.685413657086,6526.383480967811
2020,9,29,8,9705.010400000001,8640.574969265386,6450.236732179929
2020,9,29,9,9841.9707,8815.661494547223,6620.145968059198
2020,9,29,10,10575.313400000001,9518.647950926954,6880.889467619738
2020,9,29,11,11035.977900000004,9975.174704879824,8059.244474304087
2020,9,29,12,12349.0818,10981.819996406348,10243.12393067711
2020,9,29,13,13701.584300000002,11860.395589456728,12554.60731918704
2020,9,29,14,15891.384400000004,13030.338053061327,14525.23717693658
2020,9,29,15,18269.2343,14176.582707456491,16142.092540754058
2020,9,29,16,20073.8648,15245.796917437308,17879.676614386328
2020,9,29,17,20961.609800000002,16107.786123868775,19339.8410229512
2020,9,29,18,21612.333700000003,16659.097593245962,20707.13328160512
2020,9,29,19,21246.142900000003,17052.35878438882,22478.598143814263
2020,9,29,20,20310.082000000002,17016.33883229023,22462.54870528689
2020,9,29,21,18626.219200000003,16268.3613419869,21275.1223739824
2020,9,29,22,16318.5461,14698.561568703008,19258.906570636103
2020,9,29,23,15366.7637,13773.755723959383,16630.84849464944
2020,9,29,24,13750.6466,12708.98905469294,14974.62258992203
2020,9,30,1,12379.5294,11687.904672962752,13692.969804538247
2020,9,30,2,11257.8575,10246.135546560472,11485.036650031856
2020,9,30,3,10282.2367,9018.886653910093,9348.893718356212
2020,9,30,4,9629.1703,8438.111754335294,7928.367987424466
2020,9,30,5,8627.6401,7717.450742707536,7243.350100707308
2020,9,30,6,8553.265799999997,7700.156287901123,6707.560521880305
2020,9,30,7,8626.776100000001,7766.926239424419,6375.436385230362
2020,9,30,8,8921.1842,8067.857743894907,6301.151828187349
2020,9,30,9,9382.306799999998,8533.90443426071,6458.630533085789
2020,9,30,10,10070.45,9224.32443203977,6796.961306132769
2020,9,30,11,9431.9237,8984.174555240113,7643.276549685783
2020,9,30,12,10660.968199999996,9921.776022585604,9691.651071507344
2020,9,30,13,13196.399399999998,11139.103514287208,11800.503867577152
2020,9,30,14,15508.7202,12132.178805280553,13259.457358286152
2020,9,30,15,17389.377999999993,13180.949242385366,14646.981264006106
2020,9,30,16,18944.538200000003,14243.262463588868,16104.247932273161
2020,9,30,17,19575.1987,15024.59707396378,17114.18947988154
2020,9,30,18,19694.977400000003,15499.72314199321,17843.751382581606
2020,9,30,19,19608.6028,15897.89273005916,18547.29931608388
2020,9,30,20,18790.9653,15837.79638190957,18809.17723858453
2020,9,30,21,17381.7481,15176.223855515993,18246.297489591725
2020,9,30,22,15525.061800000003,13947.090158542453,16486.65055034986
2020,9,30,23,14524.870499999999,13212.759056424164,14666.344021330451
2020,9,30,24,13145.577899999998,12203.548988897373,13822.07925777317
2020,10,1,1,11899.6575,11428.17822891869,12554.65720366843
2020,10,1,2,10956.748099999995,9969.68527075706,10514.016968372322
2020,10,1,3,9991.164900000002,8787.418204153377,8574.866174275538
2020,10,1,4,9243.9586,8041.968392946948,7317.975521286775
2020,10,1,5,11262.206400000001,9362.751016206308,6596.323294657163
2020,10,1,6,11195.675800000003,9321.117770285826,6060.482026362717
2020,10,1,7,11385.8759,9415.575302118908,5659.434795770762
2020,10,1,8,11847.647000000003,9798.302072729064,5622.011620604804
2020,10,1,9,12150.005200000005,10305.871871546913,6306.325229910519
2020,10,1,10,13339.336899999998,11589.066265504061,7636.069579902252
2020,10,1,11,14793.9015,12796.78354478258,8551.30391349822
2020,10,1,12,17633.6599,14411.963575565082,10024.236346458714
2020,10,1,13,20756.227600000002,16358.677734610808,11904.456812816665
2020,10,1,14,23565.1302,18297.03288094721,13665.28487471458
2020,10,1,15,25931.892900000003,19902.33689208758,15351.253752978488
2020,10,1,16,27352.407800000004,21090.50180764756,16981.26080783484
2020,10,1,17,27666.781800000004,21666.895072374882,17878.261920234807
2020,10,1,18,26898.410200000002,21686.75608088389,18549.41314420944
2020,10,1,19,25731.849000000002,21500.29432023773,20087.47621287825
2020,10,1,20,24093.927200000002,20604.91524908908,20646.26963184809
2020,10,1,21,21965.4379,19283.518210170772,19238.079840981733
2020,10,1,22,19306.8709,17488.16536804685,16961.136718024816
2020,10,1,23,17938.767800000005,16359.929561796314,14974.750700100682
2020,10,1,24,16281.9933,14883.175283232616,13421.365977223608
2020,10,2,1,14815.469900000006,13634.67715979876,12418.002323396408
2020,10,2,2,13539.222999999993,12052.227203253575,9923.454214328205
2020,10,2,3,12507.797,10692.52041861976,7956.009981425287
2020,10,2,4,11928.628900000002,9997.596718353065,6858.324126246314
2020,10,2,5,11600.281,9657.4084508013,6210.791269057754
2020,10,2,6,11507.7802,9527.106036068444,5814.452175724663
2020,10,2,7,11641.849599999996,9567.840989574524,5675.901965687546
2020,10,2,8,12116.127700000001,9910.88478981813,5705.42918458968
2020,10,2,9,12296.211800000001,10396.807037563825,6379.078713600352
2020,10,2,10,13531.5118,11643.85004946148,7581.622122290418
2020,10,2,11,15217.0765,12920.020709622206,8676.302852079707
2020,10,2,12,17672.696500000002,14612.19413096975,10340.72842471574
2020,10,2,13,20626.955400000003,16528.262607025044,11989.234953612824
2020,10,2,14,23425.200200000003,18434.095063797384,13607.457032140872
2020,10,2,15,25672.651100000003,20145.85412698811,14884.486000084433
2020,10,2,16,26687.561400000002,21262.18207944905,15925.39717000784
2020,10,2,17,26585.74329999999,21729.81947907892,17206.414020737466
2020,10,2,18,25939.588499999998,21705.93604959131,18287.3798758474
2020,10,2,19,24980.158600000002,21389.97640542689,19986.500335330373
2020,10,2,20,22993.2809,20782.45717584453,20408.907212541162
2020,10,2,21,20512.168,19686.336327789122,19519.183239180722
2020,10,2,22,18034.832000000002,17887.588455851706,17409.699012995672
2020,10,2,23,17016.079800000003,16558.921411211788,15261.827699741096
2020,10,2,24,15394.065799999997,15131.713131239332,13976.536477297403
2020,10,3,1,14058.185000000001,13806.170336633018,12617.10035450428
2020,10,3,2,12872.1761,12096.854860302,10431.188253007
2020,10,3,3,11990.645100000002,10876.243017210485,8388.948220150234
2020,10,3,4,11436.9886,10114.452007367632,7309.864781293537
2020,10,3,5,11108.261900000001,9800.613511941972,6828.803844538059
2020,10,3,6,11092.398999999998,9720.404769470802,6527.955727086667
2020,10,3,7,11316.834600000002,9809.429800145515,6306.0699037759605
2020,10,3,8,11833.088599999995,10212.410972009246,6356.979043901346
2020,10,3,9,12178.041400000002,10705.36170991198,7099.892310437142
2020,10,3,10,13493.027900000001,12041.318568490033,8557.251273043526
2020,10,3,11,14856.1729,13376.103417452976,9446.737931211674
2020,10,3,12,17247.4099,15015.038683417644,11193.427699904405
2020,10,3,13,19807.107300000003,16732.145827656095,12444.6265760232
2020,10,3,14,22115.426000000003,18281.22082755056,13071.345248911413
2020,10,3,15,24007.2395,19879.18858748852,14045.086591773423
2020,10,3,16,25110.4248,21048.35526763171,14382.707173898132
2020,10,3,17,25309.797300000002,21341.804933246163,14152.455039180339
2020,10,3,18,24705.5248,21327.54343574028,14421.019725924656
2020,10,3,19,23531.2074,21007.819677980784,13521.415145429792
2020,10,3,20,21795.192900000002,20335.21462012436,13243.79911911614
2020,10,3,21,19531.0446,18974.68257523873,13060.787611687949
2020,10,3,22,17316.395100000005,16985.754788239803,12437.91854062386
2020,10,3,23,16449.288500000002,15949.552587961412,11582.738647331193
2020,10,3,24,14954.766300000001,14594.993959438296,10936.295677952914
2020,10,4,1,13733.068,13415.812335228693,10286.333901679409
2020,10,4,2,12627.844100000002,11918.962357688324,8603.877606776343
2020,10,4,3,11782.962099999999,10618.950714441838,6854.285889971142
2020,10,4,4,11310.089,9967.218542750426,6178.512374536921
2020,10,4,5,10793.7552,9441.112034484404,5901.17612872412
2020,10,4,6,10778.5155,9332.240692594865,5748.3536590861595
2020,10,4,7,10997.2511,9412.50475324374,5753.538344882946
2020,10,4,8,11445.807000000004,9716.344615608848,6091.0466994148555
2020,10,4,9,11773.7829,10083.036198810136,6973.018823056806
2020,10,4,10,12863.162800000006,11225.958343814878,8315.648534402573
2020,10,4,11,14001.111299999999,12234.685547657726,8956.025968017868
2020,10,4,12,16274.929899999997,13678.333844943447,9512.261928867592
2020,10,4,13,18631.0156,15108.943764407366,10109.588281078704
2020,10,4,14,20833.5328,16630.044804351066,10987.530780783396
2020,10,4,15,22431.7726,17820.123029470702,11461.708665357253
2020,10,4,16,23215.1412,18688.88990915838,11685.474954045822
2020,10,4,17,23165.9013,19152.476675131624,11235.13365099684
2020,10,4,18,22567.059500000003,19267.23023902888,11067.084264912388
2020,10,4,19,21638.5661,18917.662376317425,10993.202817939142
2020,10,4,20,20355.7493,18370.836653382405,11137.44421772619
2020,10,4,21,18561.9193,17451.847673214426,11134.029118908264
2020,10,4,22,16476.9003,15966.219283230868,11175.185619858848
2020,10,4,23,15840.153600000003,14998.972833113468,10556.576985419488
2020,10,4,24,14511.354800000001,13841.799717298645,10227.685232791038
2020,10,5,1,13332.930700000004,12823.597103631146,9597.864863271823
2020,10,5,2,12311.798200000001,11292.024353788269,8004.398120630267
2020,10,5,3,11470.1041,10109.754562177844,6436.4358350433085
2020,10,5,4,11033.3886,9447.921379996746,5593.279050626752
2020,10,5,5,10979.9804,9384.225260317864,5233.241365283835
2020,10,5,6,10998.144499999988,9398.331332399273,5151.505651571518
2020,10,5,7,11239.481,9555.75226413448,5162.105701390858
2020,10,5,8,11770.231600000005,9962.279980986761,5485.324607221363
2020,10,5,9,12190.3716,10343.93902737425,6288.640862600293
2020,10,5,10,13414.254,11662.130018977638,7729.622438032828
2020,10,5,11,14775.367899999996,12890.96385790129,8410.345294511308
2020,10,5,12,17165.1704,14294.770979152068,9059.99327607976
2020,10,5,13,19794.4254,15865.024652500879,10541.76614001814
2020,10,5,14,22336.781400000003,17476.91387606045,12142.77491825463
2020,10,5,15,24287.9237,18783.65668687993,12920.87619336883
2020,10,5,16,25467.3493,19748.514135968308,13798.893374230174
2020,10,5,17,25218.0891,20157.921025345287,14887.174643832448
